Update_Date,Industry,Symbol,Name,Latest_Price,Max_High,Days_Since_High,Today_Return,Return_5D,Breakout_Margin,Distance_To_High,MA5,MA10,MA20,Klines
2026-05-28,半導體業,6799,來頡,112.0,118.0,1,2.28,16.06,,5.08,106.8,100.51,95.71,"[{""date"": ""04-30"", ""open"": 89.0, ""close"": 88.0, ""low"": 87.2, ""high"": 90.7, ""volume"": 296001}, {""date"": ""05-04"", ""open"": 89.1, ""close"": 89.8, ""low"": 88.8, ""high"": 91.3, ""volume"": 465002}, {""date"": ""05-05"", ""open"": 91.0, ""close"": 91.5, ""low"": 90.3, ""high"": 93.0, ""volume"": 435005}, {""date"": ""05-06"", ""open"": 92.7, ""close"": 88.5, ""low"": 88.4, ""high"": 93.2, ""volume"": 499000}, {""date"": ""05-07"", ""open"": 90.4, ""close"": 88.9, ""low"": 88.6, ""high"": 90.4, ""volume"": 305001}, {""date"": ""05-08"", ""open"": 88.8, ""close"": 88.9, ""low"": 87.0, ""high"": 90.7, ""volume"": 360002}, {""date"": ""05-11"", ""open"": 89.7, ""close"": 90.8, ""low"": 89.4, ""high"": 91.7, ""volume"": 505004}, {""date"": ""05-12"", ""open"": 91.7, ""close"": 94.4, ""low"": 90.8, ""high"": 94.8, ""volume"": 954917}, {""date"": ""05-13"", ""open"": 94.9, ""close"": 93.8, ""low"": 92.2, ""high"": 95.5, ""volume"": 669000}, {""date"": ""05-14"", ""open"": 95.1, ""close"": 94.4, ""low"": 93.1, ""high"": 96.5, ""volume"": 553002}, {""date"": ""05-15"", ""open"": 95.6, ""close"": 92.3, ""low"": 91.5, ""high"": 99.2, ""volume"": 1290030}, {""date"": ""05-18"", ""open"": 90.5, ""close"": 95.5, ""low"": 90.3, ""high"": 95.9, ""volume"": 570008}, {""date"": ""05-19"", ""open"": 97.0, ""close"": 92.1, ""low"": 90.6, ""high"": 97.1, ""volume"": 653100}, {""date"": ""05-20"", ""open"": 92.1, ""close"": 94.7, ""low"": 91.0, ""high"": 95.7, ""volume"": 519041}, {""date"": ""05-21"", ""open"": 96.0, ""close"": 96.5, ""low"": 95.0, ""high"": 98.0, ""volume"": 550029}, {""date"": ""05-22"", ""open"": 98.3, ""close"": 100.5, ""low"": 97.7, ""high"": 102.5, ""volume"": 1195011}, {""date"": ""05-25"", ""open"": 103.0, ""close"": 101.0, ""low"": 100.5, ""high"": 104.0, ""volume"": 736079}, {""date"": ""05-26"", ""open"": 103.5, ""close"": 111.0, ""low"": 100.5, ""high"": 111.0, ""volume"": 3385050}, {""date"": ""05-27"", ""open"": 115.0, ""close"": 109.5, ""low"": 107.0, ""high"": 118.0, ""volume"": 3895229}, {""date"": ""05-28"", ""open"": 109.5, ""close"": 112.0, ""low"": 109.5, ""high"": 118.0, ""volume"": 2096653}]"
2026-05-28,造紙工業,6790,永豐實,39.15,41.25,40,0.0,-1.01,,5.09,39.19,39.4,39.65,"[{""date"": ""04-30"", ""open"": 39.55, ""close"": 39.6, ""low"": 39.4, ""high"": 39.9, ""volume"": 144015}, {""date"": ""05-04"", ""open"": 39.8, ""close"": 40.1, ""low"": 39.8, ""high"": 40.45, ""volume"": 264027}, {""date"": ""05-05"", ""open"": 40.0, ""close"": 39.95, ""low"": 39.8, ""high"": 40.0, ""volume"": 113000}, {""date"": ""05-06"", ""open"": 40.0, ""close"": 40.0, ""low"": 39.7, ""high"": 40.05, ""volume"": 168028}, {""date"": ""05-07"", ""open"": 40.0, ""close"": 39.9, ""low"": 39.85, ""high"": 40.1, ""volume"": 183172}, {""date"": ""05-08"", ""open"": 40.4, ""close"": 40.05, ""low"": 39.85, ""high"": 40.4, ""volume"": 115052}, {""date"": ""05-11"", ""open"": 40.15, ""close"": 39.9, ""low"": 39.9, ""high"": 40.25, ""volume"": 257000}, {""date"": ""05-12"", ""open"": 39.85, ""close"": 39.7, ""low"": 39.7, ""high"": 39.85, ""volume"": 169000}, {""date"": ""05-13"", ""open"": 39.65, ""close"": 40.0, ""low"": 39.5, ""high"": 40.1, ""volume"": 188000}, {""date"": ""05-14"", ""open"": 40.0, ""close"": 39.85, ""low"": 39.85, ""high"": 40.4, ""volume"": 266000}, {""date"": ""05-15"", ""open"": 40.1, ""close"": 39.9, ""low"": 39.8, ""high"": 40.5, ""volume"": 216000}, {""date"": ""05-18"", ""open"": 40.1, ""close"": 39.35, ""low"": 39.25, ""high"": 40.1, ""volume"": 339000}, {""date"": ""05-19"", ""open"": 39.35, ""close"": 39.8, ""low"": 39.35, ""high"": 40.0, ""volume"": 174050}, {""date"": ""05-20"", ""open"": 39.95, ""close"": 39.45, ""low"": 39.4, ""high"": 39.95, ""volume"": 172010}, {""date"": ""05-21"", ""open"": 39.5, ""close"": 39.55, ""low"": 39.45, ""high"": 39.65, ""volume"": 133030}, {""date"": ""05-22"", ""open"": 39.5, ""close"": 39.2, ""low"": 39.2, ""high"": 39.5, ""volume"": 253000}, {""date"": ""05-25"", ""open"": 39.5, ""close"": 39.2, ""low"": 38.85, ""high"": 39.5, ""volume"": 286001}, {""date"": ""05-26"", ""open"": 39.0, ""close"": 39.25, ""low"": 39.0, ""high"": 39.3, ""volume"": 232000}, {""date"": ""05-27"", ""open"": 39.15, ""close"": 39.15, ""low"": 39.05, ""high"": 39.25, ""volume"": 206103}, {""date"": ""05-28"", ""open"": 39.2, ""close"": 39.15, ""low"": 39.0, ""high"": 39.4, ""volume"": 176380}]"
2026-05-28,半導體業,6257,矽格,229.5,242.0,1,-1.71,6.0,,5.17,230.7,222.3,213.15,"[{""date"": ""04-30"", ""open"": 178.0, ""close"": 180.0, ""low"": 177.0, ""high"": 183.0, ""volume"": 8805249}, {""date"": ""05-04"", ""open"": 183.5, ""close"": 190.5, ""low"": 183.0, ""high"": 193.5, ""volume"": 17509690}, {""date"": ""05-05"", ""open"": 194.0, ""close"": 197.0, ""low"": 191.0, ""high"": 200.0, ""volume"": 23808416}, {""date"": ""05-06"", ""open"": 202.5, ""close"": 203.5, ""low"": 191.0, ""high"": 204.5, ""volume"": 23796348}, {""date"": ""05-07"", ""open"": 205.0, ""close"": 213.0, ""low"": 197.0, ""high"": 218.0, ""volume"": 26582332}, {""date"": ""05-08"", ""open"": 216.0, ""close"": 211.0, ""low"": 204.0, ""high"": 218.5, ""volume"": 17482790}, {""date"": ""05-11"", ""open"": 210.5, ""close"": 212.5, ""low"": 204.5, ""high"": 214.5, ""volume"": 11632024}, {""date"": ""05-12"", ""open"": 213.5, ""close"": 210.0, ""low"": 208.0, ""high"": 214.0, ""volume"": 12641728}, {""date"": ""05-13"", ""open"": 208.0, ""close"": 212.0, ""low"": 204.0, ""high"": 212.0, ""volume"": 9067935}, {""date"": ""05-14"", ""open"": 214.0, ""close"": 210.5, ""low"": 210.0, ""high"": 217.5, ""volume"": 9421811}, {""date"": ""05-15"", ""open"": 212.5, ""close"": 217.0, ""low"": 207.0, ""high"": 226.0, ""volume"": 22834445}, {""date"": ""05-18"", ""open"": 215.5, ""close"": 218.5, ""low"": 212.0, ""high"": 224.0, ""volume"": 12995667}, {""date"": ""05-19"", ""open"": 218.5, ""close"": 210.5, ""low"": 209.5, ""high"": 222.5, ""volume"": 15730160}, {""date"": ""05-20"", ""open"": 210.0, ""close"": 207.0, ""low"": 206.0, ""high"": 212.5, ""volume"": 12992270}, {""date"": ""05-21"", ""open"": 212.5, ""close"": 216.5, ""low"": 212.5, ""high"": 221.0, ""volume"": 14453978}, {""date"": ""05-22"", ""open"": 221.0, ""close"": 222.0, ""low"": 219.5, ""high"": 235.0, ""volume"": 13313965}, {""date"": ""05-25"", ""open"": 225.0, ""close"": 231.5, ""low"": 224.0, ""high"": 236.0, ""volume"": 10218439}, {""date"": ""05-26"", ""open"": 236.0, ""close"": 237.0, ""low"": 227.0, ""high"": 239.5, ""volume"": 14193672}, {""date"": ""05-27"", ""open"": 242.0, ""close"": 233.5, ""low"": 230.5, ""high"": 242.0, ""volume"": 12046737}, {""date"": ""05-28"", ""open"": 233.5, ""close"": 229.5, ""low"": 228.0, ""high"": 240.5, ""volume"": 10230333}]"
2026-05-28,電子零組件業,2483,百容,25.8,27.25,1,1.57,4.88,,5.32,25.66,24.83,24.19,"[{""date"": ""04-30"", ""open"": 23.1, ""close"": 22.4, ""low"": 22.3, ""high"": 23.1, ""volume"": 167000}, {""date"": ""05-04"", ""open"": 23.1, ""close"": 22.85, ""low"": 22.5, ""high"": 23.1, ""volume"": 307000}, {""date"": ""05-05"", ""open"": 22.8, ""close"": 23.4, ""low"": 22.75, ""high"": 23.5, ""volume"": 360894}, {""date"": ""05-06"", ""open"": 24.0, ""close"": 23.5, ""low"": 23.4, ""high"": 24.5, ""volume"": 564457}, {""date"": ""05-07"", ""open"": 23.5, ""close"": 23.7, ""low"": 23.2, ""high"": 24.25, ""volume"": 366300}, {""date"": ""05-08"", ""open"": 24.1, ""close"": 23.8, ""low"": 23.3, ""high"": 24.4, ""volume"": 449150}, {""date"": ""05-11"", ""open"": 24.1, ""close"": 23.7, ""low"": 23.5, ""high"": 24.25, ""volume"": 389003}, {""date"": ""05-12"", ""open"": 23.95, ""close"": 24.6, ""low"": 23.95, ""high"": 26.0, ""volume"": 1907114}, {""date"": ""05-13"", ""open"": 24.55, ""close"": 23.2, ""low"": 23.15, ""high"": 24.55, ""volume"": 769009}, {""date"": ""05-14"", ""open"": 23.6, ""close"": 24.3, ""low"": 23.5, ""high"": 24.7, ""volume"": 792001}, {""date"": ""05-15"", ""open"": 24.4, ""close"": 24.05, ""low"": 23.9, ""high"": 24.55, ""volume"": 656125}, {""date"": ""05-18"", ""open"": 24.0, ""close"": 24.2, ""low"": 23.7, ""high"": 24.5, ""volume"": 390000}, {""date"": ""05-19"", ""open"": 24.5, ""close"": 23.8, ""low"": 23.65, ""high"": 24.6, ""volume"": 326005}, {""date"": ""05-20"", ""open"": 23.95, ""close"": 23.4, ""low"": 23.1, ""high"": 24.05, ""volume"": 357000}, {""date"": ""05-21"", ""open"": 23.8, ""close"": 24.6, ""low"": 23.5, ""high"": 24.75, ""volume"": 619150}, {""date"": ""05-22"", ""open"": 24.85, ""close"": 25.95, ""low"": 24.65, ""high"": 26.0, ""volume"": 981500}, {""date"": ""05-25"", ""open"": 26.4, ""close"": 25.35, ""low"": 25.0, ""high"": 26.4, ""volume"": 792100}, {""date"": ""05-26"", ""open"": 25.55, ""close"": 25.8, ""low"": 25.4, ""high"": 26.25, ""volume"": 818476}, {""date"": ""05-27"", ""open"": 26.2, ""close"": 25.4, ""low"": 25.2, ""high"": 27.25, ""volume"": 1131000}, {""date"": ""05-28"", ""open"": 25.5, ""close"": 25.8, ""low"": 25.3, ""high"": 26.05, ""volume"": 357897}]"
2026-05-28,鋼鐵工業,2030,彰源,17.75,18.75,3,-1.39,2.31,,5.33,17.86,17.48,17.15,"[{""date"": ""04-30"", ""open"": 16.4, ""close"": 15.95, ""low"": 15.9, ""high"": 16.6, ""volume"": 666001}, {""date"": ""05-04"", ""open"": 15.95, ""close"": 15.8, ""low"": 15.7, ""high"": 16.15, ""volume"": 530035}, {""date"": ""05-05"", ""open"": 15.9, ""close"": 15.7, ""low"": 15.5, ""high"": 15.9, ""volume"": 576310}, {""date"": ""05-06"", ""open"": 15.9, ""close"": 16.1, ""low"": 15.75, ""high"": 16.2, ""volume"": 790440}, {""date"": ""05-07"", ""open"": 16.2, ""close"": 16.4, ""low"": 15.85, ""high"": 16.5, ""volume"": 1319000}, {""date"": ""05-08"", ""open"": 16.5, ""close"": 16.4, ""low"": 16.2, ""high"": 16.5, ""volume"": 580020}, {""date"": ""05-11"", ""open"": 17.2, ""close"": 18.0, ""low"": 17.2, ""high"": 18.0, ""volume"": 5210132}, {""date"": ""05-12"", ""open"": 18.0, ""close"": 17.95, ""low"": 17.4, ""high"": 18.6, ""volume"": 8706323}, {""date"": ""05-13"", ""open"": 18.05, ""close"": 18.05, ""low"": 17.6, ""high"": 18.65, ""volume"": 4425252}, {""date"": ""05-14"", ""open"": 18.3, ""close"": 17.95, ""low"": 17.95, ""high"": 18.5, ""volume"": 2672644}, {""date"": ""05-15"", ""open"": 17.8, ""close"": 17.3, ""low"": 17.2, ""high"": 17.8, ""volume"": 2257510}, {""date"": ""05-18"", ""open"": 17.25, ""close"": 16.8, ""low"": 16.55, ""high"": 17.25, ""volume"": 1522010}, {""date"": ""05-19"", ""open"": 16.8, ""close"": 16.8, ""low"": 16.65, ""high"": 17.1, ""volume"": 842181}, {""date"": ""05-20"", ""open"": 16.95, ""close"": 17.25, ""low"": 16.65, ""high"": 17.25, ""volume"": 652336}, {""date"": ""05-21"", ""open"": 17.3, ""close"": 17.35, ""low"": 17.0, ""high"": 17.45, ""volume"": 847151}, {""date"": ""05-22"", ""open"": 17.1, ""close"": 17.1, ""low"": 16.8, ""high"": 17.2, ""volume"": 1209030}, {""date"": ""05-25"", ""open"": 17.5, ""close"": 18.5, ""low"": 17.3, ""high"": 18.75, ""volume"": 5023583}, {""date"": ""05-26"", ""open"": 18.7, ""close"": 17.95, ""low"": 17.7, ""high"": 18.7, ""volume"": 2405072}, {""date"": ""05-27"", ""open"": 17.95, ""close"": 18.0, ""low"": 17.65, ""high"": 18.45, ""volume"": 1725300}, {""date"": ""05-28"", ""open"": 18.0, ""close"": 17.75, ""low"": 17.7, ""high"": 18.2, ""volume"": 1004982}]"
2026-05-28,金融保險,2820,華票,16.7,17.65,64,0.0,-1.18,,5.38,16.78,16.79,16.83,"[{""date"": ""04-30"", ""open"": 17.0, ""close"": 16.8, ""low"": 16.8, ""high"": 17.0, ""volume"": 1237654}, {""date"": ""05-04"", ""open"": 17.1, ""close"": 16.9, ""low"": 16.8, ""high"": 17.2, ""volume"": 2926391}, {""date"": ""05-05"", ""open"": 16.9, ""close"": 16.85, ""low"": 16.8, ""high"": 16.9, ""volume"": 1284182}, {""date"": ""05-06"", ""open"": 16.95, ""close"": 16.85, ""low"": 16.75, ""high"": 16.95, ""volume"": 2639493}, {""date"": ""05-07"", ""open"": 16.8, ""close"": 16.85, ""low"": 16.75, ""high"": 16.85, ""volume"": 1519248}, {""date"": ""05-08"", ""open"": 16.85, ""close"": 16.85, ""low"": 16.75, ""high"": 16.9, ""volume"": 1083200}, {""date"": ""05-11"", ""open"": 16.9, ""close"": 17.1, ""low"": 16.9, ""high"": 17.1, ""volume"": 2465780}, {""date"": ""05-12"", ""open"": 17.0, ""close"": 16.9, ""low"": 16.9, ""high"": 17.1, ""volume"": 1726701}, {""date"": ""05-13"", ""open"": 16.9, ""close"": 16.9, ""low"": 16.85, ""high"": 16.95, ""volume"": 1161864}, {""date"": ""05-14"", ""open"": 16.9, ""close"": 16.75, ""low"": 16.75, ""high"": 16.95, ""volume"": 1826909}, {""date"": ""05-15"", ""open"": 16.8, ""close"": 16.7, ""low"": 16.65, ""high"": 16.8, ""volume"": 2704079}, {""date"": ""05-18"", ""open"": 16.7, ""close"": 16.7, ""low"": 16.6, ""high"": 16.75, ""volume"": 1682101}, {""date"": ""05-19"", ""open"": 16.7, ""close"": 16.85, ""low"": 16.65, ""high"": 16.85, ""volume"": 536442}, {""date"": ""05-20"", ""open"": 16.85, ""close"": 16.85, ""low"": 16.75, ""high"": 16.85, ""volume"": 716720}, {""date"": ""05-21"", ""open"": 16.85, ""close"": 16.9, ""low"": 16.8, ""high"": 16.9, ""volume"": 540818}, {""date"": ""05-22"", ""open"": 16.85, ""close"": 16.9, ""low"": 16.75, ""high"": 16.9, ""volume"": 929036}, {""date"": ""05-25"", ""open"": 16.85, ""close"": 16.8, ""low"": 16.7, ""high"": 16.85, ""volume"": 1755835}, {""date"": ""05-26"", ""open"": 16.75, ""close"": 16.8, ""low"": 16.65, ""high"": 16.8, ""volume"": 1434482}, {""date"": ""05-27"", ""open"": 16.8, ""close"": 16.7, ""low"": 16.7, ""high"": 16.8, ""volume"": 918774}, {""date"": ""05-28"", ""open"": 16.75, ""close"": 16.7, ""low"": 16.7, ""high"": 16.75, ""volume"": 674561}]"
2026-05-28,電子通路業,3702,大聯大,120.5,127.5,5,0.0,-2.43,,5.49,120.8,117.55,112.7,"[{""date"": ""04-30"", ""open"": 101.5, ""close"": 101.0, ""low"": 100.0, ""high"": 102.5, ""volume"": 9470517}, {""date"": ""05-04"", ""open"": 103.0, ""close"": 104.5, ""low"": 101.5, ""high"": 105.0, ""volume"": 9933819}, {""date"": ""05-05"", ""open"": 104.5, ""close"": 102.5, ""low"": 102.0, ""high"": 104.5, ""volume"": 3732720}, {""date"": ""05-06"", ""open"": 103.5, ""close"": 104.0, ""low"": 102.0, ""high"": 104.5, ""volume"": 4475703}, {""date"": ""05-07"", ""open"": 104.0, ""close"": 103.5, ""low"": 101.5, ""high"": 104.0, ""volume"": 6188365}, {""date"": ""05-08"", ""open"": 105.5, ""close"": 113.5, ""low"": 105.5, ""high"": 113.5, ""volume"": 24943105}, {""date"": ""05-11"", ""open"": 115.0, ""close"": 114.0, ""low"": 111.5, ""high"": 117.5, ""volume"": 33031453}, {""date"": ""05-12"", ""open"": 114.0, ""close"": 114.0, ""low"": 111.5, ""high"": 116.0, ""volume"": 13389281}, {""date"": ""05-13"", ""open"": 121.0, ""close"": 110.5, ""low"": 110.0, ""high"": 121.0, ""volume"": 18084721}, {""date"": ""05-14"", ""open"": 110.5, ""close"": 111.0, ""low"": 109.0, ""high"": 115.5, ""volume"": 12810462}, {""date"": ""05-15"", ""open"": 114.0, ""close"": 110.0, ""low"": 109.0, ""high"": 114.0, ""volume"": 8791629}, {""date"": ""05-18"", ""open"": 109.5, ""close"": 110.5, ""low"": 108.5, ""high"": 116.5, ""volume"": 11236370}, {""date"": ""05-19"", ""open"": 109.5, ""close"": 108.5, ""low"": 108.0, ""high"": 112.5, ""volume"": 9999684}, {""date"": ""05-20"", ""open"": 114.0, ""close"": 119.0, ""low"": 113.0, ""high"": 119.0, ""volume"": 16510543}, {""date"": ""05-21"", ""open"": 117.0, ""close"": 123.5, ""low"": 114.0, ""high"": 127.5, ""volume"": 41664322}, {""date"": ""05-22"", ""open"": 125.0, ""close"": 118.0, ""low"": 117.5, ""high"": 126.0, ""volume"": 15503183}, {""date"": ""05-25"", ""open"": 118.5, ""close"": 123.5, ""low"": 117.0, ""high"": 124.5, ""volume"": 13715143}, {""date"": ""05-26"", ""open"": 123.5, ""close"": 121.5, ""low"": 121.0, ""high"": 126.5, ""volume"": 9960313}, {""date"": ""05-27"", ""open"": 123.0, ""close"": 120.5, ""low"": 120.0, ""high"": 124.0, ""volume"": 9228362}, {""date"": ""05-28"", ""open"": 120.5, ""close"": 120.5, ""low"": 120.5, ""high"": 125.0, ""volume"": 7837746}]"
2026-05-28,其他電子業,6196,帆宣,499.5,529.0,2,-0.1,16.3,,5.58,486.7,448.6,425.95,"[{""date"": ""04-30"", ""open"": 376.5, ""close"": 378.0, ""low"": 371.5, ""high"": 385.0, ""volume"": 1495083}, {""date"": ""05-04"", ""open"": 386.0, ""close"": 383.0, ""low"": 379.0, ""high"": 388.0, ""volume"": 1836403}, {""date"": ""05-05"", ""open"": 385.0, ""close"": 374.0, ""low"": 371.0, ""high"": 386.0, ""volume"": 1883264}, {""date"": ""05-06"", ""open"": 382.5, ""close"": 395.5, ""low"": 377.0, ""high"": 397.0, ""volume"": 4463383}, {""date"": ""05-07"", ""open"": 405.5, ""close"": 393.0, ""low"": 392.0, ""high"": 406.0, ""volume"": 2943311}, {""date"": ""05-08"", ""open"": 398.0, ""close"": 410.0, ""low"": 398.0, ""high"": 429.0, ""volume"": 5991901}, {""date"": ""05-11"", ""open"": 420.0, ""close"": 425.0, ""low"": 410.0, ""high"": 437.5, ""volume"": 4236762}, {""date"": ""05-12"", ""open"": 445.0, ""close"": 419.5, ""low"": 415.0, ""high"": 446.5, ""volume"": 3616199}, {""date"": ""05-13"", ""open"": 414.0, ""close"": 419.5, ""low"": 412.5, ""high"": 426.5, ""volume"": 2092349}, {""date"": ""05-14"", ""open"": 426.0, ""close"": 435.5, ""low"": 408.0, ""high"": 450.0, ""volume"": 5469805}, {""date"": ""05-15"", ""open"": 415.5, ""close"": 403.5, ""low"": 397.5, ""high"": 417.5, ""volume"": 6969887}, {""date"": ""05-18"", ""open"": 398.0, ""close"": 410.5, ""low"": 392.5, ""high"": 411.5, ""volume"": 2222931}, {""date"": ""05-19"", ""open"": 409.5, ""close"": 405.0, ""low"": 400.0, ""high"": 414.5, ""volume"": 1747226}, {""date"": ""05-20"", ""open"": 405.5, ""close"": 404.0, ""low"": 399.0, ""high"": 412.0, ""volume"": 1491772}, {""date"": ""05-21"", ""open"": 415.0, ""close"": 429.5, ""low"": 412.0, ""high"": 430.0, ""volume"": 2891113}, {""date"": ""05-22"", ""open"": 444.0, ""close"": 442.0, ""low"": 436.0, ""high"": 447.5, ""volume"": 2824685}, {""date"": ""05-25"", ""open"": 477.0, ""close"": 486.0, ""low"": 475.0, ""high"": 486.0, ""volume"": 1707377}, {""date"": ""05-26"", ""open"": 489.0, ""close"": 506.0, ""low"": 489.0, ""high"": 529.0, ""volume"": 6070660}, {""date"": ""05-27"", ""open"": 523.0, ""close"": 500.0, ""low"": 491.0, ""high"": 523.0, ""volume"": 3316500}, {""date"": ""05-28"", ""open"": 510.0, ""close"": 499.5, ""low"": 496.0, ""high"": 527.0, ""volume"": 3045030}]"
2026-05-28,半導體業,2458,義隆,160.5,170.0,1,-2.43,1.26,,5.59,163.3,156.25,150.1,"[{""date"": ""04-30"", ""open"": 134.5, ""close"": 136.5, ""low"": 133.5, ""high"": 136.5, ""volume"": 1835507}, {""date"": ""05-04"", ""open"": 137.0, ""close"": 137.5, ""low"": 136.0, ""high"": 138.5, ""volume"": 1543958}, {""date"": ""05-05"", ""open"": 138.5, ""close"": 140.5, ""low"": 136.5, ""high"": 141.0, ""volume"": 4756109}, {""date"": ""05-06"", ""open"": 141.5, ""close"": 142.0, ""low"": 137.5, ""high"": 142.0, ""volume"": 4045989}, {""date"": ""05-07"", ""open"": 143.5, ""close"": 144.0, ""low"": 141.5, ""high"": 149.0, ""volume"": 5388982}, {""date"": ""05-08"", ""open"": 144.5, ""close"": 151.5, ""low"": 144.0, ""high"": 155.0, ""volume"": 8416875}, {""date"": ""05-11"", ""open"": 151.0, ""close"": 150.0, ""low"": 149.0, ""high"": 154.0, ""volume"": 4485099}, {""date"": ""05-12"", ""open"": 151.5, ""close"": 145.5, ""low"": 144.5, ""high"": 151.5, ""volume"": 3281119}, {""date"": ""05-13"", ""open"": 145.5, ""close"": 142.5, ""low"": 141.0, ""high"": 147.5, ""volume"": 3840552}, {""date"": ""05-14"", ""open"": 144.0, ""close"": 149.5, ""low"": 143.5, ""high"": 151.5, ""volume"": 4385682}, {""date"": ""05-15"", ""open"": 150.5, ""close"": 142.5, ""low"": 141.0, ""high"": 150.5, ""volume"": 3856858}, {""date"": ""05-18"", ""open"": 140.0, ""close"": 145.0, ""low"": 138.0, ""high"": 145.0, ""volume"": 2067171}, {""date"": ""05-19"", ""open"": 145.5, ""close"": 147.0, ""low"": 145.0, ""high"": 153.0, ""volume"": 6084285}, {""date"": ""05-20"", ""open"": 146.0, ""close"": 153.0, ""low"": 145.5, ""high"": 154.5, ""volume"": 4953635}, {""date"": ""05-21"", ""open"": 159.0, ""close"": 158.5, ""low"": 157.0, ""high"": 164.0, ""volume"": 7265083}, {""date"": ""05-22"", ""open"": 160.0, ""close"": 162.0, ""low"": 157.0, ""high"": 164.5, ""volume"": 4422090}, {""date"": ""05-25"", ""open"": 167.0, ""close"": 163.5, ""low"": 163.0, ""high"": 169.0, ""volume"": 4008012}, {""date"": ""05-26"", ""open"": 165.0, ""close"": 166.0, ""low"": 161.0, ""high"": 167.0, ""volume"": 2746807}, {""date"": ""05-27"", ""open"": 168.5, ""close"": 164.5, ""low"": 163.0, ""high"": 170.0, ""volume"": 3257320}, {""date"": ""05-28"", ""open"": 164.5, ""close"": 160.5, ""low"": 158.5, ""high"": 166.5, ""volume"": 2520349}]"
2026-05-28,光電業,3406,玉晶光,574.0,608.0,7,-1.88,-0.52,,5.59,582.8,576.3,548.75,"[{""date"": ""04-30"", ""open"": 513.0, ""close"": 509.0, ""low"": 504.0, ""high"": 520.0, ""volume"": 909410}, {""date"": ""05-04"", ""open"": 516.0, ""close"": 540.0, ""low"": 513.0, ""high"": 546.0, ""volume"": 2076125}, {""date"": ""05-05"", ""open"": 534.0, ""close"": 520.0, ""low"": 516.0, ""high"": 537.0, ""volume"": 1467474}, {""date"": ""05-06"", ""open"": 526.0, ""close"": 515.0, ""low"": 510.0, ""high"": 526.0, ""volume"": 1063211}, {""date"": ""05-07"", ""open"": 518.0, ""close"": 513.0, ""low"": 511.0, ""high"": 522.0, ""volume"": 767356}, {""date"": ""05-08"", ""open"": 518.0, ""close"": 506.0, ""low"": 498.0, ""high"": 522.0, ""volume"": 1304335}, {""date"": ""05-11"", ""open"": 512.0, ""close"": 510.0, ""low"": 500.0, ""high"": 512.0, ""volume"": 790344}, {""date"": ""05-12"", ""open"": 511.0, ""close"": 523.0, ""low"": 501.0, ""high"": 530.0, ""volume"": 1754942}, {""date"": ""05-13"", ""open"": 517.0, ""close"": 516.0, ""low"": 505.0, ""high"": 519.0, ""volume"": 825112}, {""date"": ""05-14"", ""open"": 524.0, ""close"": 560.0, ""low"": 522.0, ""high"": 564.0, ""volume"": 4982590}, {""date"": ""05-15"", ""open"": 560.0, ""close"": 588.0, ""low"": 547.0, ""high"": 603.0, ""volume"": 7713163}, {""date"": ""05-18"", ""open"": 594.0, ""close"": 577.0, ""low"": 569.0, ""high"": 602.0, ""volume"": 4726898}, {""date"": ""05-19"", ""open"": 577.0, ""close"": 557.0, ""low"": 550.0, ""high"": 608.0, ""volume"": 5343141}, {""date"": ""05-20"", ""open"": 554.0, ""close"": 550.0, ""low"": 543.0, ""high"": 565.0, ""volume"": 1720332}, {""date"": ""05-21"", ""open"": 562.0, ""close"": 577.0, ""low"": 558.0, ""high"": 582.0, ""volume"": 1715414}, {""date"": ""05-22"", ""open"": 577.0, ""close"": 576.0, ""low"": 570.0, ""high"": 585.0, ""volume"": 1899843}, {""date"": ""05-25"", ""open"": 588.0, ""close"": 591.0, ""low"": 584.0, ""high"": 602.0, ""volume"": 1549419}, {""date"": ""05-26"", ""open"": 600.0, ""close"": 588.0, ""low"": 580.0, ""high"": 600.0, ""volume"": 1324789}, {""date"": ""05-27"", ""open"": 597.0, ""close"": 585.0, ""low"": 578.0, ""high"": 597.0, ""volume"": 1476145}, {""date"": ""05-28"", ""open"": 586.0, ""close"": 574.0, ""low"": 573.0, ""high"": 595.0, ""volume"": 787863}]"
